condition,variant,mode,kind,block,position,sequence,prove_s,verify_ms,assembly_ms,process_s,instructions,memory_cells,log_mem,xor,mul,committed_cells,proof_bytes,max_rss_bytes,peak_footprint_bytes,execution_s,witness_build_s,commitment_s,bus_s,constraints_s,opening_s,other_s,four_major_proving_stages_s,prove_after_execution_and_build_s,phase_execute_ms,phase_build_ms,phase_transcript_setup_ms,phase_commit_ms,phase_bus_ms,phase_constraints_ms,phase_claim_prep_ms,phase_reduction_ms,phase_pcs_open_ms,phase_finalize_ms,phase_internal_total_ms,phase_internal_residual_ms,phase_outer_prove_residual_ms,phase_outer_timer_resolution_ms,log,log_sha256
cse_dce/ssz,cse_dce,ssz,warmup,1,1,1,7.032974,300.221,1034.166,8.989820959,8482697,8476896,24,6592617,1889947,207621052,836384,44083118080,44102876960,0.841149625,0.693544875,1.767431208,2.060993125,0.427565125,1.131076167,0.111213875,5.387065625,5.4982795,841.149625,693.544875,0.004042,1767.431208,2060.993125,427.565125,0.020667,2.881166,1131.076167,0.008458,6924.700959,0.026501,108.273041,0.001,owner_state/results/collect-20260915T094023087152Z/001-warmup-01-cse_dce-ssz.log,46fe63e34e0ce38adbb87c76b7467b8bd5becfcbf3200fe12391596511c08a60
cse_dce/direct,cse_dce,direct,warmup,1,2,2,6.398808,151.605,507.737,7.251324333,7498510,7492965,23,5954835,1543542,182455228,834752,41414148096,41432430328,0.437653458,0.590225209,1.811891709,1.937590333,0.426516334,1.084200959,0.110729998,5.260199335,5.370929333,437.653458,590.225209,0.004459,1811.891709,1937.590333,426.516334,0.017167,2.16175,1084.200959,0.004917,6290.287209,0.020914,108.520791,0.001,owner_state/results/collect-20260915T094023087152Z/002-warmup-01-cse_dce-direct.log,1d33a6a00dc2fa81a5282a3b02281825b4726f58363bd5e38db06637b20e9c88
cse_dce/rlp,cse_dce,rlp,warmup,1,3,3,7.075486,303.516,1022.636,8.689909917,8462089,8456073,24,6722637,1739319,207621052,835712,44337709056,44357451552,0.803154042,0.688138834,1.811587292,2.098407625,0.434028125,1.1344195,0.105750582,5.478442542,5.584193124,803.154042,688.138834,0.004833,1811.587292,2098.407625,434.028125,0.020791,2.41,1134.4195,0.006875,6972.21075,0.032833,103.27525,0.001,owner_state/results/collect-20260915T094023087152Z/003-warmup-01-cse_dce-rlp.log,033650aab184e9853eef8ce2f52648fdffab4e7650d93a4a8f64c3e6331e13d7
cse_dce/rlp,cse_dce,rlp,measured,1,1,4,7.219859,317.899,1044.86,8.881536416,8462089,8456073,24,6722637,1739319,207621052,835712,44142198784,44161793608,0.799586458,0.702298166,1.801632833,2.168636875,0.461696208,1.168880666,0.117127794,5.600846582,5.717974376,799.586458,702.298166,0.004708,1801.632833,2168.636875,461.696208,0.028334,3.687416,1168.880666,0.006625,7106.485417,0.027128,113.373583,0.001,owner_state/results/collect-20260915T094023087152Z/004-measured-01-cse_dce-rlp.log,25711ea5fc16e28bb4422499d19712f29c751f11e4d019566bcd9692f6dea4e0
cse_dce/ssz,cse_dce,ssz,measured,1,2,5,7.243748,314.255,1021.428,8.872923542,8482697,8476896,24,6592617,1889947,207621052,836384,44081610752,44101304000,0.807470375,0.711820917,1.874385667,2.163241958,0.451361791,1.126483,0.108984292,5.615472416,5.724456708,807.470375,711.820917,0.0045,1874.385667,2163.241958,451.361791,0.0205,2.2155,1126.483,0.004833,7137.031083,0.022042,106.716917,0.001,owner_state/results/collect-20260915T094023087152Z/005-measured-01-cse_dce-ssz.log,c52cb6aa24cc01064e3908d4cdf53e0fa6e7193f8bbce36e0e0860fa832545c9
cse_dce/direct,cse_dce,direct,measured,1,3,6,6.673427,160.432,520.722,7.551168041,7498510,7492965,23,5954835,1543542,182455228,834752,41415688192,41433970424,0.434150625,0.593105167,1.892271792,2.020841875,0.461483375,1.152637875,0.118936291,5.527234917,5.646171208,434.150625,593.105167,0.004167,1892.271792,2020.841875,461.483375,0.02175,2.23475,1152.637875,0.004541,6556.777042,0.021125,116.649958,0.001,owner_state/results/collect-20260915T094023087152Z/006-measured-01-cse_dce-direct.log,600628516a0e77fcfab8b6b639dbc526176f5d56ae91b6535bc6ae24da617ecb
cse_dce/direct,cse_dce,direct,measured,2,1,7,6.779497,161.244,519.848,7.664347583,7498510,7492965,23,5954835,1543542,182455228,834752,41417195520,41435494160,0.424141459,0.596325,1.907484417,2.080328084,0.468699834,1.183199291,0.119318915,5.639711626,5.759030541,424.141459,596.325,0.005292,1907.484417,2080.328084,468.699834,0.016,2.3985,1183.199291,0.005375,6662.62325,0.019998,116.87375,0.001,owner_state/results/collect-20260915T094023087152Z/007-measured-02-cse_dce-direct.log,06e1bc2f73afb368770790d39b7a383000275a0fff076953351ca09a4d4a70dd
cse_dce/ssz,cse_dce,ssz,measured,2,2,8,7.430559,317.462,1022.803,9.067763125,8482697,8476896,24,6592617,1889947,207621052,836384,44083527680,44103253744,0.817519917,0.72114875,1.93957325,2.239080083,0.447318083,1.153066042,0.112852875,5.779037458,5.891890333,817.519917,721.14875,0.004167,1939.57325,2239.080083,447.318083,0.020416,2.324,1153.066042,0.006125,7320.085833,0.025,110.473167,0.001,owner_state/results/collect-20260915T094023087152Z/008-measured-02-cse_dce-ssz.log,20f6fe3e2b46a9df77c2b8485bdd16bad755379fc2a8039778578e42cdce07dd
cse_dce/rlp,cse_dce,rlp,measured,2,3,9,7.382098,308.5,1026.859,8.991131,8462089,8456073,24,6722637,1739319,207621052,835712,44143673344,44163383024,0.794765208,0.707537709,1.924977291,2.271617416,0.452871292,1.125538333,0.104790751,5.775004332,5.879795083,794.765208,707.537709,0.0065,1924.977291,2271.617416,452.871292,0.019125,2.4305,1125.538333,0.004709,7279.7905,0.022417,102.3075,0.001,owner_state/results/collect-20260915T094023087152Z/009-measured-02-cse_dce-rlp.log,90a6becaa3f35b5a4046a01a6406adc7a808a32278fc5f8ea6782d8a4e2f3e9a
cse_dce/ssz,cse_dce,ssz,measured,3,1,10,7.342036,324.493,1009.317,8.975737541,8482697,8476896,24,6592617,1889947,207621052,836384,44083576832,44103319304,0.750293917,0.70816775,1.939305042,2.223769667,0.425403334,1.174705625,0.120390665,5.763183668,5.883574333,750.293917,708.16775,0.004542,1939.305042,2223.769667,425.403334,0.025583,2.178292,1174.705625,0.004834,7223.893375,0.034789,118.142625,0.001,owner_state/results/collect-20260915T094023087152Z/010-measured-03-cse_dce-ssz.log,33bbc3e6ccf32f61a71c40e0b6b311eb32bb61f33011aee8c6a86b182b820bd7
cse_dce/direct,cse_dce,direct,measured,3,2,11,7.280047,166.333,522.63,8.172551959,7498510,7492965,23,5954835,1543542,182455228,834752,41414443008,41432725240,0.422912958,0.595608583,2.196675583,2.327234291,0.446738208,1.166596291,0.124281086,6.137244373,6.261525459,422.912958,595.608583,0.00425,2196.675583,2327.234291,446.738208,0.022208,2.181333,1166.596291,0.005417,7158.000209,0.021087,122.046791,0.001,owner_state/results/collect-20260915T094023087152Z/011-measured-03-cse_dce-direct.log,f3d84f1463c4397cfd0fd04100b3bf0b2a905f694665c5d64d0b3f3601256759
cse_dce/rlp,cse_dce,rlp,measured,3,3,12,7.720184,330.126,1030.604,9.386670125,8462089,8456073,24,6722637,1739319,207621052,835712,44144377856,44163972680,0.798827541,0.708853375,2.09957525,2.377527334,0.435658,1.180581958,0.119160542,6.093342542,6.212503084,798.827541,708.853375,0.004333,2099.57525,2377.527334,435.658,0.022375,2.20275,1180.581958,0.0065,7603.2795,0.020084,116.9045,0.001,owner_state/results/collect-20260915T094023087152Z/012-measured-03-cse_dce-rlp.log,3a73a0118e2bca010b9558dceb233e87212b85e691887e6c3a114aa2a41272cb
cse_dce/rlp,cse_dce,rlp,measured,4,1,13,7.806127,328.625,1023.833,9.45608725,8462089,8456073,24,6722637,1739319,207621052,835712,44043665408,44063211008,0.796528,0.716335792,2.100525,2.465287958,0.450212708,1.157473292,0.11976425,6.173498958,6.293263208,796.528,716.335792,0.004208,2100.525,2465.287958,450.212708,0.022917,2.147417,1157.473292,0.005125,7688.565041,0.022624,117.561959,0.001,owner_state/results/collect-20260915T094023087152Z/013-measured-04-cse_dce-rlp.log,bf9d80dcf05924a273749668c5a09d8ca3981ce54859e690648dd3e6e050c466
cse_dce/direct,cse_dce,direct,measured,4,2,14,7.287938,170.361,519.063,8.177951,7498510,7492965,23,5954835,1543542,182455228,834752,41415868416,41434183464,0.422501458,0.59028925,2.250970708,2.335007166,0.433443333,1.129592083,0.126134002,6.14901329,6.275147292,422.501458,590.28925,0.004666,2250.970708,2335.007166,433.443333,0.02075,2.185584,1129.592083,0.004917,7164.03975,0.019835,123.89825,0.001,owner_state/results/collect-20260915T094023087152Z/014-measured-04-cse_dce-direct.log,0ad5bf3a9972151c14377d95b9dc7258b8d54c620f4e44756203f82fc1cf12a9
cse_dce/ssz,cse_dce,ssz,measured,4,3,15,7.818294,336.56,1021.868,9.473285542,8482697,8476896,24,6592617,1889947,207621052,836384,44080119808,44099829464,0.803888625,0.710139583,2.065005666,2.525266042,0.428133875,1.164671417,0.121188792,6.183077,6.304265792,803.888625,710.139583,0.004292,2065.005666,2525.266042,428.133875,0.024083,2.184625,1164.671417,0.006875,7699.35125,0.026167,118.94275,0.001,owner_state/results/collect-20260915T094023087152Z/015-measured-04-cse_dce-ssz.log,baef48a54c89f686af820fee3883b40ba45df94b934edcf2fb98ef1a8224dd43
cse_dce/ssz,cse_dce,ssz,measured,5,1,16,7.789485,336.209,1022.43,9.453394167,8482697,8476896,24,6592617,1889947,207621052,836384,44083183616,44102876864,0.799585333,0.713801209,2.113941042,2.44729075,0.430195375,1.164695916,0.119975375,6.156123083,6.276098458,799.585333,713.801209,0.004209,2113.941042,2447.29075,430.195375,0.0225,2.379208,1164.695916,0.006667,7671.945666,0.023457,117.539334,0.001,owner_state/results/collect-20260915T094023087152Z/016-measured-05-cse_dce-ssz.log,9bb1b8395784f1bc7294f865abed70950369c973f2a3e8012ce552f62e150f21
cse_dce/rlp,cse_dce,rlp,measured,5,2,17,7.810436,331.927,1023.114,9.463204083,8462089,8456073,24,6722637,1739319,207621052,835712,44144328704,44163907120,0.799274958,0.7066405,2.1311455,2.47498025,0.428672667,1.1484495,0.121272625,6.183247917,6.304520542,799.274958,706.6405,0.004542,2131.1455,2474.98025,428.672667,0.02425,2.151792,1148.4495,0.005208,7691.372209,0.023042,119.063791,0.001,owner_state/results/collect-20260915T094023087152Z/017-measured-05-cse_dce-rlp.log,70cdfd068fe863125fe301c91f4037bda1b8449b26396db311ca3704954162e7
cse_dce/direct,cse_dce,direct,measured,5,3,18,7.307708,167.236,520.554,8.199934708,7498510,7492965,23,5954835,1543542,182455228,834752,41413394432,41431693072,0.426816625,0.592311875,2.276742458,2.333962125,0.420396833,1.131090417,0.126387667,6.162191833,6.2885795,426.816625,592.311875,0.005333,2276.742458,2333.962125,420.396833,0.018833,2.214459,1131.090417,0.005625,7183.587666,0.023083,124.120334,0.001,owner_state/results/collect-20260915T094023087152Z/018-measured-05-cse_dce-direct.log,b007c29f74011590df81718e437b9d55510103c40b1addc78c5dd61f3f67cfbc
cse_dce/direct,cse_dce,direct,measured,6,1,19,7.664471,169.92,520.356,8.560336542,7498510,7492965,23,5954835,1543542,182455228,834752,41411198976,41429497616,0.418579,0.600438625,2.368793917,2.530439583,0.432106,1.188846583,0.125267292,6.520186083,6.645453375,418.579,600.438625,0.004166,2368.793917,2530.439583,432.106,0.018834,2.493375,1188.846583,0.005417,7541.745708,0.020208,122.725292,0.001,owner_state/results/collect-20260915T094023087152Z/019-measured-06-cse_dce-direct.log,ed91d4782cd2fa6ff7520f4aa9f3fa03a176b91ef55772b4b7cfa88679ee767c
cse_dce/rlp,cse_dce,rlp,measured,6,2,20,7.957345,312.847,1025.31,9.588457666,8462089,8456073,24,6722637,1739319,207621052,835712,44140019712,44159696576,0.8072485,0.721954917,2.239603375,2.4851895,0.433578417,1.157526667,0.112243624,6.315897959,6.428141583,807.2485,721.954917,0.005708,2239.603375,2485.1895,433.578417,0.020459,2.33075,1157.526667,0.004541,7847.484458,0.021624,109.860542,0.001,owner_state/results/collect-20260915T094023087152Z/020-measured-06-cse_dce-rlp.log,20307036855850b220f5b5c83d08755fc6ca81ac6fe6ea97362ae0e196756980
cse_dce/ssz,cse_dce,ssz,measured,6,3,21,7.439882,303.729,1008.976,9.048872958,8482697,8476896,24,6592617,1889947,207621052,836384,44080218112,44099911360,0.780762958,0.724230042,2.069838667,2.249894792,0.401234208,1.105422208,0.108499125,5.826389875,5.934889,780.762958,724.230042,0.004042,2069.838667,2249.894792,401.234208,0.017167,2.4125,1105.422208,0.006916,7333.844291,0.020791,106.037709,0.001,owner_state/results/collect-20260915T094023087152Z/021-measured-06-cse_dce-ssz.log,87b802f7283cf80aaf1d113524b62ffe75112309d9e3944913dd7a159118955a
cse_dce/direct,cse_dce,direct,measured,7,1,22,6.910935,154.001,515.598,7.775861791,7498510,7492965,23,5954835,1543542,182455228,834752,41411608576,41429890808,0.416769458,0.58889625,2.102546666,2.152780083,0.423919958,1.108035416,0.117987169,5.787282123,5.905269292,416.769458,588.89625,0.004625,2102.546666,2152.780083,423.919958,0.020375,2.281208,1108.035416,0.007625,6795.2815,0.019836,115.6535,0.001,owner_state/results/collect-20260915T094023087152Z/022-measured-07-cse_dce-direct.log,c6c6f1f5c6488ac38874dc211d037bba1fff3fd906158f5f0bb5690dc199105e
cse_dce/rlp,cse_dce,rlp,measured,7,2,23,7.297651,303.894,1024.397,8.919882666,8462089,8456073,24,6722637,1739319,207621052,835712,44137496576,44157074992,0.7698725,0.70199775,1.946931917,2.219599542,0.422908667,1.1272825,0.109058124,5.716722626,5.82578075,769.8725,701.99775,0.004208,1946.931917,2219.599542,422.908667,0.017292,2.115708,1127.2825,0.006167,7190.765708,0.029457,106.885292,0.001,owner_state/results/collect-20260915T094023087152Z/023-measured-07-cse_dce-rlp.log,af740334c1d59b7cc4d1c1e185c5b40ce0a4ee4ba98e7e2a6e4bdcd3c5386f53
cse_dce/ssz,cse_dce,ssz,measured,7,3,24,7.249053,302.257,1017.877,8.870060209,8482697,8476896,24,6592617,1889947,207621052,836384,44084789248,44104548128,0.788451333,0.706929209,1.917440958,2.185671709,0.427715709,1.114299833,0.108544249,5.645128209,5.753672458,788.451333,706.929209,0.004375,1917.440958,2185.671709,427.715709,0.017833,2.192333,1114.299833,0.013041,7142.758417,0.022084,106.294583,0.001,owner_state/results/collect-20260915T094023087152Z/024-measured-07-cse_dce-ssz.log,72c13cd867bb8af42144f76e82b36f6aaa879ba7fb1a205841dbed7542f19851
cse_dce/rlp,cse_dce,rlp,measured,8,1,25,7.180528,299.373,1018.504,8.784091959,8462089,8456073,24,6722637,1739319,207621052,835712,44143378432,44163071704,0.785724541,0.707233167,1.902868667,2.178794916,0.425272125,1.073034084,0.1076005,5.579969792,5.687570292,785.724541,707.233167,0.0045,1902.868667,2178.794916,425.272125,0.017958,2.157333,1073.034084,0.008167,7075.139625,0.024167,105.388375,0.001,owner_state/results/collect-20260915T094023087152Z/025-measured-08-cse_dce-rlp.log,32709c653890444744d3a77534d69bdb361b21681ecdd701b1546d67a8d81377
cse_dce/direct,cse_dce,direct,measured,8,2,26,6.811707,157.811,517.292,7.68144075,7498510,7492965,23,5954835,1543542,182455228,834752,41413935104,41432217336,0.420079625,0.5858805,2.031406916,2.146994334,0.403758542,1.11239375,0.111193333,5.694553542,5.805746875,420.079625,585.8805,0.004958,2031.406916,2146.994334,403.758542,0.025166,2.067375,1112.39375,0.004375,6702.635666,0.020125,109.071334,0.001,owner_state/results/collect-20260915T094023087152Z/026-measured-08-cse_dce-direct.log,0bd1b3156840e67d1dfff8875eface4d5f006772559a8cc38e511041bbd97c17
cse_dce/ssz,cse_dce,ssz,measured,8,3,27,7.253974,303.297,997.61,8.853636208,8482697,8476896,24,6592617,1889947,207621052,836384,44083560448,44103302920,0.761739542,0.697997459,1.937503791,2.19623075,0.42021325,1.133312708,0.1069765,5.687260499,5.794236999,761.739542,697.997459,0.00425,1937.503791,2196.23075,420.21325,0.015708,2.289917,1133.312708,0.007708,7149.335292,0.020209,104.638708,0.001,owner_state/results/collect-20260915T094023087152Z/027-measured-08-cse_dce-ssz.log,55b342080d58f8485b543f6287e09aba719fda672c1ebd80658bb2c9e7aff4e6
cse_dce/rlp,cse_dce,rlp,measured,9,1,28,7.199241,291.663,1021.72,8.780136042,8462089,8456073,24,6722637,1739319,207621052,835712,44142919680,44162596544,0.770747375,0.71564325,1.912261083,2.197469334,0.423437125,1.078764833,0.100918,5.611932375,5.712850375,770.747375,715.64325,0.004042,1912.261083,2197.469334,423.437125,0.019708,2.134667,1078.764833,0.006167,7100.510875,0.023291,98.730125,0.001,owner_state/results/collect-20260915T094023087152Z/028-measured-09-cse_dce-rlp.log,76176165119a693704fdefb623669b24d3f0ff4cabbc37b221c2fd8211d32bad
cse_dce/ssz,cse_dce,ssz,measured,9,2,29,6.875572,305.216,1005.556,8.475828792,8482697,8476896,24,6592617,1889947,207621052,836384,44082987008,44102696664,0.705200917,0.692662417,1.794164875,2.073442875,0.403770625,1.102826125,0.103504166,5.3742045,5.477708666,705.200917,692.662417,0.00425,1794.164875,2073.442875,403.770625,0.025208,2.274041,1102.826125,0.005041,6774.397792,0.021418,101.174208,0.001,owner_state/results/collect-20260915T094023087152Z/029-measured-09-cse_dce-ssz.log,4d7fe7269a7a1c2a81466ed3905131f9ebd52049a5d7f51b00315f33215a6a66
cse_dce/direct,cse_dce,direct,measured,9,3,30,7.024302,150.828,518.825,7.88568575,7498510,7492965,23,5954835,1543542,182455228,834752,41416998912,41435281144,0.427442625,0.609839417,2.100990959,2.219980292,0.433010833,1.117533333,0.115504541,5.871515417,5.987019958,427.442625,609.839417,0.0045,2100.990959,2219.980292,433.010833,0.018333,2.219833,1117.533333,0.004791,6911.06625,0.021334,113.23575,0.001,owner_state/results/collect-20260915T094023087152Z/030-measured-09-cse_dce-direct.log,89c8d093d88c1ae720261465d64edeab0fe902b4c8622c9b437331bd729b02db
cse_dce/ssz,cse_dce,ssz,measured,10,1,31,7.371631,309.913,1028.452,9.016915084,8482697,8476896,24,6592617,1889947,207621052,836384,44080332800,44100058864,0.747874083,0.724090417,1.931561666,2.282984792,0.429220209,1.140038292,0.115861541,5.783804959,5.8996665,747.874083,724.090417,0.004292,1931.561666,2282.984792,429.220209,0.020917,2.394417,1140.038292,0.006625,7258.219584,0.023874,113.411416,0.001,owner_state/results/collect-20260915T094023087152Z/031-measured-10-cse_dce-ssz.log,af58b6ccb2584a601b84419bec29dc4f4bc906b99e489c6c804261fd9500f082
cse_dce/direct,cse_dce,direct,measured,10,2,32,6.849671,151.239,532.107,7.723971209,7498510,7492965,23,5954835,1543542,182455228,834752,41415458816,41433741048,0.451076833,0.620420041,1.979857834,2.133511459,0.435210792,1.115479125,0.114114916,5.66405921,5.778174126,451.076833,620.420041,0.003917,1979.857834,2133.511459,435.210792,0.013208,2.312458,1115.479125,0.005041,6737.912083,0.021375,111.758917,0.001,owner_state/results/collect-20260915T094023087152Z/032-measured-10-cse_dce-direct.log,b91177dfcdd1bfbb670129eb99e88fac051091686367ef30b29a17f2f3f28431
cse_dce/rlp,cse_dce,rlp,measured,10,3,33,7.339982,295.497,1027.486,8.954051417,8462089,8456073,24,6722637,1739319,207621052,835712,44143788032,44163464896,0.798029041,0.717170334,1.954211292,2.20869725,0.427434125,1.133974417,0.100465541,5.724317084,5.824782625,798.029041,717.170334,0.005,1954.211292,2208.69725,427.434125,0.024,2.633541,1133.974417,0.007667,7242.212042,0.025375,97.769958,0.001,owner_state/results/collect-20260915T094023087152Z/033-measured-10-cse_dce-rlp.log,7c8184ff2571f519a3062b0d6906790480ca2be488ed4e494e107bf5aa7857be
cse_dce/ssz,cse_dce,ssz,measured,11,1,34,6.974359,297.16,1029.247,8.58876575,8482697,8476896,24,6592617,1889947,207621052,836384,44085788672,44105498328,0.723698583,0.71242775,1.824153625,2.066387625,0.412396417,1.133324125,0.101970875,5.436261792,5.538232667,723.698583,712.42775,0.00425,1824.153625,2066.387625,412.396417,0.053667,2.162542,1133.324125,0.004417,6874.63425,0.021249,99.72475,0.001,owner_state/results/collect-20260915T094023087152Z/034-measured-11-cse_dce-ssz.log,37a666c699a114e8e49a93af26d5d05746f0140fe7dd135f4e646904dd53024f
cse_dce/rlp,cse_dce,rlp,measured,11,2,35,7.122579,294.854,1010.161,8.704690375,8462089,8456073,24,6722637,1739319,207621052,835712,44139823104,44159401520,0.813795375,0.752345291,1.859040625,2.123200834,0.425355084,1.048945917,0.099895874,5.45654246,5.556438334,813.795375,752.345291,0.003667,1859.040625,2123.200834,425.355084,0.018542,2.186,1048.945917,0.004416,7024.917375,0.021624,97.661625,0.001,owner_state/results/collect-20260915T094023087152Z/035-measured-11-cse_dce-rlp.log,b67ed8ecb296023c8c9afd5ecbf813ca5bd6a55494e69afb9f473eaf26273821
cse_dce/direct,cse_dce,direct,measured,11,3,36,6.391031,153.492,511.74,7.249322875,7498510,7492965,23,5954835,1543542,182455228,834752,41410871296,41429169936,0.415175291,0.579267292,1.854910417,1.960729625,0.407830625,1.064192042,0.108925708,5.287662709,5.396588417,415.175291,579.267292,0.004666,1854.910417,1960.729625,407.830625,0.015584,2.277334,1064.192042,0.00475,6284.426833,0.019207,106.604167,0.001,owner_state/results/collect-20260915T094023087152Z/036-measured-11-cse_dce-direct.log,bf79457d65f672b27b0e25f1ac5d675a9aef08547eef07972d87091c61ac7286
cse_dce/direct,cse_dce,direct,measured,12,1,37,6.443242,149.853,521.053,7.29933925,7498510,7492965,23,5954835,1543542,182455228,834752,41411018752,41429300984,0.416694541,0.56755025,1.908487542,1.98316675,0.403237791,1.059659666,0.10444546,5.354551749,5.458997209,416.694541,567.55025,0.003916,1908.487542,1983.16675,403.237791,0.02075,2.255166,1059.659666,0.005416,6341.102958,0.02117,102.139042,0.001,owner_state/results/collect-20260915T094023087152Z/037-measured-12-cse_dce-direct.log,4dec8dee36ba10c48731182327cf7befd33cb476686dee122515f14540ecc383
cse_dce/ssz,cse_dce,ssz,measured,12,2,38,6.760763,296.734,1002.194,8.340301208,8482697,8476896,24,6592617,1889947,207621052,836384,44083462144,44103171800,0.734030958,0.68635225,1.73897875,2.044857542,0.410799292,1.050218292,0.095525916,5.244853876,5.340379792,734.030958,686.35225,0.004792,1738.97875,2044.857542,410.799292,0.020166,2.22075,1050.218292,0.0065,6667.514041,0.024749,93.248959,0.001,owner_state/results/collect-20260915T094023087152Z/038-measured-12-cse_dce-ssz.log,f88fbc1c998c784b3470984748e227d2bd7da241484b1ace267531babb3db000
cse_dce/rlp,cse_dce,rlp,measured,12,3,39,6.764633,297.163,1020.926,8.374983042,8462089,8456073,24,6722637,1739319,207621052,835712,44102729728,44122340960,0.719322292,0.707445708,1.743657167,2.035245834,0.389988334,1.0747165,0.094257165,5.243607835,5.337865,719.322292,707.445708,0.004542,1743.657167,2035.245834,389.988334,0.015,2.231334,1074.7165,0.009125,6672.659,0.023164,91.974,0.001,owner_state/results/collect-20260915T094023087152Z/039-measured-12-cse_dce-rlp.log,39d6a7f982bf9bfdbd2e77f8c9379c9873b80b5484834a525b8a2d720e1a3bf9
cse_dce/rlp,cse_dce,rlp,measured,13,1,40,6.953465,294.547,1006.086,8.562521833,8462089,8456073,24,6722637,1739319,207621052,835712,44142133248,44161810112,0.72141575,0.708068792,1.776183583,2.080792166,0.434765416,1.133802292,0.098437001,5.425543457,5.523980458,721.41575,708.068792,0.004417,1776.183583,2080.792166,434.765416,0.0155,2.113125,1133.802292,0.009166,6857.1915,0.021293,96.2735,0.001,owner_state/results/collect-20260915T094023087152Z/040-measured-13-cse_dce-rlp.log,44ef71688bd211ef02a35d0b0d354cac13a02008e1e8ef46bedbc167e6b5218e
cse_dce/direct,cse_dce,direct,measured,13,2,41,6.591842,153.478,510.696,7.460496125,7498510,7492965,23,5954835,1543542,182455228,834752,41414508544,41432790776,0.429938375,0.58386025,1.923368875,2.004205333,0.415003583,1.118403333,0.117062251,5.460981124,5.578043375,429.938375,583.86025,0.00475,1923.368875,2004.205333,415.003583,0.021042,2.474542,1118.403333,0.005083,6477.311792,0.026626,114.530208,0.001,owner_state/results/collect-20260915T094023087152Z/041-measured-13-cse_dce-direct.log,19b39d04d8e1853b97d12c0cab308151222bca5be396680e3664e60df9bfa908
cse_dce/ssz,cse_dce,ssz,measured,13,3,42,7.236367,306.087,1020.792,8.862309375,8482697,8476896,24,6592617,1889947,207621052,836384,44083003392,44102696640,0.7712555,0.694647958,1.895018541,2.18745175,0.427031709,1.15229325,0.108668292,5.66179525,5.770463542,771.2555,694.647958,0.004542,1895.018541,2187.45175,427.031709,0.019459,2.254042,1152.29325,0.006667,7130.011041,0.027623,106.355959,0.001,owner_state/results/collect-20260915T094023087152Z/042-measured-13-cse_dce-ssz.log,a34a6ca7b221acbf4b2e5264a309a873c6028e386cb6890663b758fde9630c03
cse_dce/direct,cse_dce,direct,measured,14,1,43,6.703646,154.957,517.887,7.574597792,7498510,7492965,23,5954835,1543542,182455228,834752,41416261632,41434560272,0.42428375,0.583192667,1.99907025,2.046784458,0.426282042,1.113712792,0.110320041,5.585849542,5.696169583,424.28375,583.192667,0.004333,1999.07025,2046.784458,426.282042,0.020833,2.166625,1113.712792,0.004208,6595.542542,0.020584,108.103458,0.001,owner_state/results/collect-20260915T094023087152Z/043-measured-14-cse_dce-direct.log,8925fc3842f67b0f5506b18dc786690d77b6dcc2febe30eb9e539c2b67d2a499
cse_dce/rlp,cse_dce,rlp,measured,14,2,44,7.048035,297.508,1019.575,8.65920325,8462089,8456073,24,6722637,1739319,207621052,835712,44144066560,44163677792,0.771848584,0.700625125,1.849076792,2.092078292,0.432444625,1.099007834,0.102953748,5.472607543,5.575561291,771.848584,700.625125,0.004209,1849.076792,2092.078292,432.444625,0.019542,2.437667,1099.007834,0.005667,6947.57425,0.025913,100.46075,0.001,owner_state/results/collect-20260915T094023087152Z/044-measured-14-cse_dce-rlp.log,81be62f73817aba9c58d2ef71cccb9c0ca188a0a382a28da137b102420129dda
cse_dce/ssz,cse_dce,ssz,measured,14,3,45,7.011491,296.209,1021.573,8.621489042,8482697,8476896,24,6592617,1889947,207621052,836384,44085624832,44105367304,0.766765084,0.696903875,1.82288475,2.098940708,0.421571084,1.100378041,0.104047458,5.443774583,5.547822041,766.765084,696.903875,0.003917,1822.88475,2098.940708,421.571084,0.021792,2.221583,1100.378041,0.005083,6909.7185,0.022583,101.7725,0.001,owner_state/results/collect-20260915T094023087152Z/045-measured-14-cse_dce-ssz.log,8408212d7016caaaf9a2699c30677bfd1b76b406e57486465370b95c9aeae98b
cse_dce/ssz,cse_dce,ssz,measured,15,1,46,6.995136,296.83,1020.634,8.601545458,8482697,8476896,24,6592617,1889947,207621052,836384,44081954816,44101680880,0.768181083,0.702440708,1.818197083,2.095291083,0.41216175,1.097379542,0.101484751,5.423029458,5.524514209,768.181083,702.440708,0.005333,1818.197083,2095.291083,412.16175,0.020083,2.221291,1097.379542,0.004625,6895.925458,0.022877,99.210542,0.001,owner_state/results/collect-20260915T094023087152Z/046-measured-15-cse_dce-ssz.log,b0a2a158895e09673c4f075197a002251d6e2d59dec799ed1a7c1c04d0754780
